-0.01245421894094051,0.002379480752077163,-2.7755575615628914e-17
-0.27650490941420813,-0.39579676815458653,-0.005661596031205862
-0.562555913922347,-0.7866731866217334,-0.011323192062411724
-0.8632135316342257,-1.1728929934002257,-0.016984788093617587
-1.1710840617187246,-1.5570994072409459,-0.02264638412482345
-1.4787738033447242,-1.941935646894775,-0.02830798015602931
-1.778889055681105,-2.330044931112596,-0.03396957618723517
-2.0640361178967472,-2.72407047864529,-0.039631172218441035
-2.326821289160532,-3.126655508243739,-0.0452927682496469
-2.5598508686413393,-3.540443238658825,-0.05095436428085276
-2.7557311555080486,-3.9680768886414284,-0.05661596031205862
-2.90874293469664,-4.409242470482172,-0.05534490499886811
-3.0239849487289105,-4.864462396295993,-0.05407384968567759
-3.1078101692950697,-5.331457444334939,-0.052802794372487076
-3.1665715680853257,-5.807948392851061,-0.05153173905929656
-3.2066221167898883,-6.291656020096406,-0.050260683746106045
-3.2343147870989637,-6.780301104323021,-0.04898962843291553
-3.2560025507027617,-7.271604423782959,-0.047718573119725015
-3.278038379291492,-7.763286756728264,-0.0464475178065345
-3.3067752445553618,-8.25306888141099,-0.045176462493343984
-3.3470945821006204,-8.739218005197602,-0.04390540718015347
-3.3979916831976857,-9.222187051912277,-0.042634351866962954
-3.456990303033013,-9.702975374493601,-0.04136329655377244
-3.521614196793061,-10.182582325880173,-0.04009224124058192
-3.5893871196642864,-10.662007259010586,-0.03882118592739141
-3.657832826833146,-11.142249526823434,-0.03755013061420089
-3.7244750734860963,-11.624308482257305,-0.03627907530101038
-3.7868376148095955,-12.109183478250795,-0.03500801998781986
-3.842444205990101,-12.597873867742496,-0.03373696467462935
-3.8800505929179896,-13.083440464525241,-0.03246590936143883
-3.8533404842993133,-13.527189925808774,-0.031194854048248316
-3.707229579544045,-13.882490369657074,-0.0299237987350578
-3.3986461073292182,-14.123841977292383,-0.030916726300893777
-2.9831068759400288,-14.280066646529445,-0.031909653866729754
-2.5255278910325485,-14.399821249054053,-0.03290258143256573
-2.0455621663252717,-14.499625747029361,-0.03389550899840171
-1.5515469675522922,-14.587965875237842,-0.03488843656423769
-1.0518195604477152,-14.673327368461994,-0.03588136413007367
-0.5533319556752335,-14.7628054253533,-0.03687429169590965
-0.0574951436169801,-14.857933100039338,-0.03786721926174563
0.43566514041530646,-14.958852910516674,-0.03886014682758161
0.9261231611098998,-15.065707374781883,-0.03985307439341759
1.4138531831550583,-15.178639010831546,-0.04084600195925357
1.8988294712390514,-15.29779033666224,-0.04183892952508955
2.381026290050149,-15.423303870270543,-0.04283185709092553
2.860417904276608,-15.555322129653021,-0.04382478465676151
3.3369785786067014,-15.693987632806262,-0.04481771222259749
3.7931631704303346,-15.833924723995741,-0.043730087288734086
4.246676100991101,-15.980284464176501,-0.04264246235487068
